      3.150E+13      1.172E-04      9.971E+06      2.024E+15      1.169E+03      1.000E+00      6.100E-01      8.628E+00
      3.150E+13      1.175E-04      9.970E+06      2.024E+15      1.171E+03      1.000E+00      6.100E-01      8.631E+00
      3.150E+13      1.178E-04      9.970E+06      2.024E+15      1.174E+03      1.000E+00      6.100E-01      8.634E+00
      3.150E+13      1.180E-04      9.969E+06      2.024E+15      1.177E+03      1.000E+00      6.100E-01      8.637E+00
      3.150E+13      1.183E-04      9.969E+06      2.024E+15      1.179E+03      1.000E+00      6.100E-01      8.641E+00
      3.150E+13      1.186E-04      9.968E+06      2.023E+15      1.182E+03      1.000E+00      6.100E-01      8.644E+00
      3.150E+13      1.189E-04      9.968E+06      2.023E+15      1.185E+03      1.000E+00      6.100E-01      8.647E+00
      3.150E+13      1.191E-04      9.967E+06      2.023E+15      1.187E+03      1.000E+00      6.100E-01      8.650E+00
      3.150E+13      1.194E-04      9.967E+06      2.023E+15      1.190E+03      1.000E+00      6.100E-01      8.654E+00
      3.150E+13      1.197E-04      9.967E+06      2.023E+15      1.193E+03      1.000E+00      6.100E-01      8.657E+00
      3.150E+13      1.199E-04      9.966E+06      2.023E+15      1.195E+03      1.000E+00      6.100E-01      8.660E+00
      3.150E+13      1.202E-04      9.966E+06      2.023E+15      1.198E+03      1.000E+00      6.100E-01      8.663E+00
      3.150E+13      1.205E-04      9.965E+06      2.023E+15      1.201E+03      1.000E+00      6.100E-01      8.666E+00
      3.150E+13      1.208E-04      9.965E+06      2.023E+15      1.204E+03      1.000E+00      6.100E-01      8.670E+00
      3.150E+13      1.211E-04      9.964E+06      2.023E+15      1.206E+03      1.000E+00      6.100E-01      8.673E+00
      3.150E+13      1.213E-04      9.964E+06      2.023E+15      1.209E+03      1.000E+00      6.100E-01      8.676E+00
      3.150E+13      1.216E-04      9.963E+06      2.022E+15      1.212E+03      1.000E+00      6.100E-01      8.679E+00
      3.150E+13      1.219E-04      9.963E+06      2.022E+15      1.214E+03      1.000E+00      6.100E-01      8.683E+00
      3.150E+13      1.222E-04      9.962E+06      2.022E+15      1.217E+03      1.000E+00      6.100E-01      8.686E+00
      3.150E+13      1.225E-04      9.962E+06      2.022E+15      1.220E+03      1.000E+00      6.100E-01      8.689E+00
      3.150E+13      1.227E-04      9.961E+06      2.022E+15      1.223E+03      1.000E+00      6.100E-01      8.692E+00
      3.150E+13      1.230E-04      9.961E+06      2.022E+15      1.225E+03      1.000E+00      6.100E-01      8.695E+00
      3.150E+13      1.233E-04      9.960E+06      2.022E+15      1.228E+03      1.000E+00      6.100E-01      8.699E+00
      3.150E+13      1.236E-04      9.960E+06      2.022E+15      1.231E+03      1.000E+00      6.100E-01      8.702E+00
      3.150E+13      1.239E-04      9.959E+06      2.022E+15      1.234E+03      1.000E+00      6.100E-01      8.705E+00
      3.150E+13      1.242E-04      9.959E+06      2.022E+15      1.237E+03      1.000E+00      6.100E-01      8.708E+00
      3.150E+13      1.245E-04      9.958E+06      2.021E+15      1.239E+03      1.000E+00      6.100E-01      8.712E+00
      3.150E+13      1.247E-04      9.958E+06      2.021E+15      1.242E+03      1.000E+00      6.100E-01      8.715E+00
      3.150E+13      1.250E-04      9.958E+06      2.021E+15      1.245E+03      1.000E+00      6.100E-01      8.718E+00
